quantity,card name,color,cmc,scryfall ID,types,card text
1,"Saheeli, Sublime Artificer","Red,Blue",3,2e7329c4-5803-43f0-a4b5-306fb77923b7,"Planeswalker","Whenever you cast a noncreature spell, create a 1/1 colorless Servo artifact creature token. −2: Target artifact you control becomes a copy of another target artifact or creature you control until end of turn, except it's an artifact in addition to its other types."
1,"Vivien, Champion of the Wilds","Green",3,e11dc967-ae38-4c19-bf54-b3209e203b39,"Planeswalker","You may cast creature spells as though they had flash. +1: Until your next turn, up to one target creature gains vigilance and reach. −2: Look at the top three cards of your library. Exile one face down and put the rest on the bottom of your library in any order. For as long as it remains exiled, you may cast it if it's a creature spell."
1,Abundant Harvest,"Green",1,516e137a-d9d9-4ba7-89fb-e680ddb2c2d1,"Sorcery","Choose land or nonland. Reveal cards from the top of your library until you reveal a card of the chosen kind. Put that card into your hand and the rest on the bottom of your library in a random order."
1,Aggressive Sabotage,"Black",3,ac809fca-664a-4e7d-a39f-2bc1dea0fbd8,"Sorcery","Kicker {R} (You may pay an additional {R} as you cast this spell.) Target player discards two cards. If this spell was kicked, it deals 3 damage to that player."
1,Arc Lightning,"Red",3,c96acf23-66d9-465e-8534-8bdcd75a9366,"Sorcery","Arc Lightning deals 3 damage divided as you choose among one, two, or three targets."
1,Avacyn's Judgment,"Red",2,2642eb44-becf-4e99-934f-7241fcc32dee,"Sorcery","Madness {X}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.) Avacyn's Judgment deals 2 damage divided as you choose among any number of targets. If this spell's madness cost was paid, it deals X damage divided as you choose among those permanents and/or players instead."
1,Blood for Bones,"Black",4,7892b516-0dce-491f-8b42-031d64397e26,"Sorcery","As an additional cost to cast this spell, sacrifice a creature. Return a creature card from your graveyard to the battlefield, then return another creature card from your graveyard to your hand."
1,Bloodchief's Thirst,"Black",1,7aeaa32a-5a01-4d2d-a4a2-7d95e976fa77,"Sorcery","Kicker {2}{B} (You may pay an additional {2}{B} as you cast this spell.) Destroy target creature or planeswalker with mana value 2 or less. If this spell was kicked, instead destroy target creature or planeswalker."
1,Bone Shards,"Black",1,1ee98955-4c47-4d45-9377-608dfa755337,"Sorcery","As an additional cost to cast this spell, sacrifice a creature or discard a card. Destroy target creature or planeswalker."
1,Bushwhack,"Green",1,f6b92766-1ab8-462d-bd45-ccd6f55cbe14,"Sorcery","Choose one — • Search your library for a basic land card, reveal it, put it into your hand, then shuffle. • Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.)"
1,By Invitation Only,"White",5,46764e49-64da-4a94-b61c-75e006b2c5a9,"Sorcery","Choose a number between 0 and 13. Each player sacrifices that many creatures of their choice."
1,Call of the Herd,"Green",3,892cd7b7-58d0-4bc4-a904-4b64fadd7f3c,"Sorcery","Create a 3/3 green Elephant creature token. Flashback {3}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
1,Claim the Firstborn,"Red",1,feaf1e6c-c7d9-4ac7-9aeb-c4b5d61548ec,"Sorcery","Gain control of target creature with mana value 3 or less until end of turn. Untap that creature. It gains haste until end of turn."
1,Discovery // Dispersal,"Black,Blue",7,5b08b019-796b-4304-806f-59bf7d22b729,"Sorcery,Instant","Surveil 2, then draw a card. (To surveil 2, look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.) // Each opponent returns a nonland permanent they control with the greatest mana value among permanents they control to its owner's hand, then discards a card."
1,Domri's Ambush,"Green,Red",2,b0dcae59-e9be-45a8-8ed8-5b47309bb716,"Sorcery","Put a +1/+1 counter on target creature you control. Then that creature deals damage equal to its power to target creature or planeswalker you don't control."
1,Drown in Ichor,"Black",2,bf148ef4-0ed7-4fbe-8ab6-01dd3981c8d3,"Sorcery","Target creature gets -4/-4 until end of turn. Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)"
1,Drown in Sorrow,"Black",3,4512357b-0d08-4996-9301-5853eae1ea64,"Sorcery","All creatures get -2/-2 until end of turn. Scry 1. (Look at the top card of your library. You may put that card on the bottom.)"
1,Dryad's Revival,"Green",3,5c0aa3eb-0aa8-42da-b437-a3f336df585d,"Sorcery","Return target card from your graveyard to your hand. Flashback {4}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
1,Duress,"Black",1,3557e601-9b71-4ce9-9047-1a8baa72e574,"Sorcery","Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card."
1,Eliminate the Competition,"Black",5,e6e54953-0d6d-4f65-85cb-d26e66a76dce,"Sorcery","As an additional cost to cast this spell, sacrifice X creatures. Destroy X target creatures."
1,Emergent Sequence,"Green",2,04a81975-5f0e-4593-a2da-b9689f9a985f,"Sorcery","Search your library for a basic land card, put it onto the battlefield tapped, then shuffle. That land becomes a 0/0 green and blue Fractal creature that's still a land. Put a +1/+1 counter on it for each land you had enter the battlefield under your control this turn."
1,Feed the Swarm,"Black",2,57a77cbc-cbe9-44b4-9651-6967a02c7e75,"Sorcery","Destroy target creature or enchantment an opponent controls. You lose life equal to that permanent's mana value."
1,Gird for Battle,"White",1,eb2a0cdf-2383-469a-bd5e-56393c4ccfcc,"Sorcery","Put a +1/+1 counter on each of up to two target creatures."
1,Go for Blood,"Red",2,40185b55-7693-429f-8d0a-2853d6beda90,"Sorcery","Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.) Cycling {1} ({1}, Discard this card: Draw a card.)"
1,Graceful Restoration,"White,Black",5,f03d7c3c-02f2-4c42-bcfa-0b83de30f607,"Sorcery","Choose one — • Return target creature card from your graveyard to the battlefield with an additional +1/+1 counter on it. • Return up to two target creature cards with power 2 or less from your graveyard to the battlefield."
1,Heroic Reinforcements,"White,Red",4,912a87f7-208d-4312-ba37-7a844b9c89ab,"Sorcery","Create two 1/1 white Soldier creature tokens. Until end of turn, creatures you control get +1/+1 and gain haste. (They can attack and {T} this turn.)"
1,Kari Zev's Expertise,"Red",3,ab5c7400-6307-4c51-88b8-9c0232110714,"Sorcery","Gain control of target creature or Vehicle until end of turn. Untap it. It gains haste until end of turn. You may cast a spell with mana value 2 or less from your hand without paying its mana cost."
1,Launch the Fleet,"White",1,bc3e52c0-2f79-4537-8f1c-70b68836bac0,"Sorcery","Strive — This spell costs {1} more to cast for each target beyond the first. Until end of turn, any number of target creatures each gain ""Whenever this creature attacks, create a 1/1 white Soldier creature token that's tapped and attacking."""
1,Lava Coil,"Red",2,802c39df-4b92-4acc-92f9-bebd3d405471,"Sorcery","Lava Coil deals 4 damage to target creature. If that creature would die this turn, exile it instead."
1,Macabre Waltz,"Black",2,4d1f3c84-89ba-4426-a80b-d524f172c912,"Sorcery","Return up to two target creature cards from your graveyard to your hand, then discard a card."
1,Oust,"White",1,2c655916-08fc-4971-be2a-1e33bf8b22f3,"Sorcery","Put target creature into its owner's library second from the top. Its controller gains 3 life."
1,Planar Outburst,"White",5,3d45dfee-810e-4359-96ad-8d423ab86178,"Sorcery","Destroy all nonland creatures. Awaken 4—{5}{W}{W}{W} (If you cast this spell for {5}{W}{W}{W}, also put four +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)"
1,Push // Pull,"White,Red,Black",8,85835473-b9b6-4f4a-bb93-fef93d5ec57b,"Sorcery,Sorcery","Destroy target tapped creature. // Put up to two target creature cards from a single graveyard onto the battlefield under your control. They gain haste until end of turn. Sacrifice them at the beginning of the next end step."
1,Read the Bones,"Black",3,b3198f96-f9d8-494f-a556-24ce3ad3895d,"Sorcery","Scry 2, then draw two cards. You lose 2 life. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)"
1,Reckless Charge,"Red",1,5bad216a-66d3-46a6-ba05-db7e082d0dc5,"Sorcery","Target creature gets +3/+0 and gains haste until end of turn. Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)"
1,Rout,"White",5,272e01b0-3653-47c4-ac28-e54c1778753f,"Sorcery","You may cast this spell as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.) Destroy all creatures. They can't be regenerated."
1,Saproling Migration,"Green",2,52589a1d-bb98-4af2-8813-8598fb20b4f2,"Sorcery","Kicker {4} (You may pay an additional {4} as you cast this spell.) Create two 1/1 green Saproling creature tokens. If this spell was kicked, create four of those tokens instead."
1,Serum Visions,"Blue",1,5b75eb6b-d76c-4b92-b042-13493f9ef164,"Sorcery","Draw a card. Scry 2."
1,Terminal Agony,"Red,Black",4,314e94ad-0e12-48bb-aae1-2c842943114a,"Sorcery","Destroy target creature. Madness {B}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)"
1,Unearth,"Black",1,ed268699-e1cc-4742-b19f-7f0ceaed2733,"Sorcery","Return target creature card with mana value 3 or less from your graveyard to the battlefield. Cycling {2} ({2}, Discard this card: Draw a card.)"
1,Witch's Vengeance,"Black",3,dbf16457-3444-4130-b220-834b69d9faa3,"Sorcery","Creatures of the creature type of your choice get -3/-3 until end of turn."
1,On an Adventure,"",0,fcf4c7fb-7859-4c11-8552-6817f5119d2e,"Card","After an Adventure resolves, you can place the exiled card here. You may cast the creature from exile."
1,Bird,"White",0,6105623a-ff2c-46bf-8881-e8b899d47d54,"Creature,Token","Flying"
1,Blood,"",0,92a3afe7-bd9f-43f9-adc3-4819e60dc7a5,"Artifact,Token","{1}, {T}, Discard a card, Sacrifice this token: Draw a card."
1,Clue,"",0,33648889-2715-40f0-81fa-b6571d0bb0c9,"Artifact,Token","{2}, Sacrifice this token: Draw a card."
1,Elemental,"Red",0,4ace3018-7d6e-4b77-9487-f280fd723d12,"Creature,Token","undefined // undefined"
1,Faerie,"Blue",0,d1c0556e-ba3c-4a8e-b704-8eaa7c4dba1c,"Creature,Token","Flying"
1,Food,"",0,6fb7cf0b-48d1-4a35-be63-a331987400de,"Artifact,Token","{2}, {T}, Sacrifice this token: You gain 3 life."
1,Goblin,"Red",0,e265ca24-96c0-4654-a8f3-bbffe288970a,"Creature,Token","undefined // undefined"
1,Honored Hydra,"White",0,7365ffff-b171-4275-9fdb-e622f8456858,"Creature,Token","Trample"
1,Human Warrior,"White",0,0d88db82-009a-4371-a91e-9083b561e80f,"Creature,Token","undefined // undefined"
1,Phyrexian Myr,"",0,f4ef9889-e61d-4733-b27c-9e78aea8e84b,"Creature,Artifact,Token","undefined // undefined"
1,Saproling,"Green",0,590abe94-9c71-4429-b1b5-8b5de877de03,"Creature,Token","undefined // undefined"
1,Servo,"",0,57890ef7-9006-47b9-9f8b-42b665123607,"Creature,Artifact,Token","undefined // undefined"
1,Soldier,"White",0,89e87c22-c966-40bb-9465-311cc1655fe2,"Creature,Token","Lifelink"
1,Soldier,"White",0,c459f2ec-2aa3-44f6-999f-b1467dd4e27c,"Creature,Token","undefined // undefined"
1,Sphinx,"White,Blue",0,c8651719-b875-48ce-b68b-ac7c0713ddf8,"Creature,Token","Flying, vigilance"
1,Spirit,"White,Black",0,ef77c8eb-aa24-46d5-8036-6651c7602383,"Creature,Token","Flying"
1,Spirit,"White",0,004f2ea4-0477-49b2-ad06-5aac7991103d,"Creature,Token","Flying"
1,Thopter,"",0,8a508e59-92e1-47e4-948a-5237df162dbb,"Creature,Artifact,Token","Flying"
1,Wizard,"Blue",0,7b0b95ce-4821-4955-a27c-93471240f54b,"Creature,Token","undefined // undefined"
1,Wolf,"Green",0,89b89a55-3ea2-4186-b946-06831bc16169,"Creature,Token","undefined // undefined"
1,Zombie,"Black",0,4cecd5c6-d6c8-4cd5-97a3-cddaf051af15,"Creature,Token","undefined // undefined"
1,Zombie Army,"Black",0,177beb03-072c-462c-b816-d706d4d40b5f,"Creature,Token","undefined // undefined"
